marker_name,frame,time_s,x_px,y_px,x_m,y_m,confidence
M1,274,7.1575,505.00,1597.00,0.154070,-0.000485,1.0000
M1,275,7.1836,505.00,1599.00,0.154335,-0.000480,1.0000
M1,276,7.2097,505.00,1600.00,0.154468,-0.000477,1.0000
M1,277,7.2358,505.00,1601.00,0.154601,-0.000474,1.0000
M1,278,7.2619,505.00,1604.00,0.154999,-0.000465,1.0000
M1,279,7.2881,506.00,1603.00,0.154863,-0.000335,1.0000
M1,280,7.3142,505.00,1603.00,0.154866,-0.000468,1.0000
M1,281,7.3403,505.00,1603.00,0.154866,-0.000468,1.0000
M1,282,7.3664,505.00,1603.00,0.154866,-0.000468,1.0000
M1,283,7.3926,506.00,1605.00,0.155129,-0.000330,1.0000
M1,284,7.4187,505.00,1606.00,0.155264,-0.000459,1.0000
M1,285,7.4448,505.00,1609.00,0.155662,-0.000451,1.0000
M1,286,7.4709,506.00,1610.00,0.155792,-0.000315,1.0000
M1,287,7.4970,505.00,1610.00,0.155795,-0.000448,1.0000
M1,288,7.5232,505.00,1610.00,0.155795,-0.000448,1.0000
M1,289,7.5493,505.00,1610.00,0.155795,-0.000448,1.0000
M1,290,7.5754,506.00,1611.00,0.155925,-0.000312,1.0000
M1,291,7.6015,505.00,1612.00,0.156061,-0.000442,1.0000
M1,292,7.6277,505.00,1614.00,0.156326,-0.000436,1.0000
M1,293,7.6538,505.00,1614.00,0.156326,-0.000436,1.0000
M1,294,7.6799,505.00,1615.00,0.156459,-0.000433,1.0000
M1,295,7.7060,505.00,1615.00,0.156459,-0.000433,1.0000
M1,296,7.7321,505.00,1616.00,0.156591,-0.000430,1.0000
M1,297,7.7583,505.00,1616.00,0.156591,-0.000430,1.0000
M1,298,7.7844,505.00,1617.00,0.156724,-0.000428,1.0000
M1,299,7.8105,505.00,1619.00,0.156990,-0.000422,1.0000
M1,300,7.8366,505.00,1620.00,0.157122,-0.000419,1.0000
M1,301,7.8627,505.00,1620.00,0.157122,-0.000419,1.0000
M1,302,7.8889,505.00,1619.00,0.156990,-0.000422,1.0000
M1,303,7.9150,505.00,1619.00,0.156990,-0.000422,1.0000
M1,304,7.9411,505.00,1620.00,0.157122,-0.000419,1.0000
M1,305,7.9672,505.00,1621.00,0.157255,-0.000416,1.0000
M1,306,7.9934,506.00,1621.00,0.157252,-0.000283,1.0000
M1,307,8.0195,506.00,1623.00,0.157517,-0.000277,1.0000
M1,308,8.0456,507.00,1623.00,0.157515,-0.000145,1.0000
M1,309,8.0717,506.00,1623.00,0.157517,-0.000277,1.0000
M1,310,8.0978,506.00,1623.00,0.157517,-0.000277,1.0000
M1,311,8.1240,506.00,1623.00,0.157517,-0.000277,1.0000
M1,312,8.1501,506.00,1624.00,0.157650,-0.000275,1.0000
M1,313,8.1762,506.00,1625.00,0.157783,-0.000272,1.0000
M1,314,8.2023,507.00,1626.00,0.157913,-0.000136,1.0000
M1,315,8.2285,506.00,1626.00,0.157916,-0.000269,1.0000
M1,316,8.2546,506.00,1625.00,0.157783,-0.000272,1.0000
M1,317,8.2807,506.00,1625.00,0.157783,-0.000272,1.0000
M1,318,8.3068,506.00,1625.00,0.157783,-0.000272,1.0000
M1,319,8.3329,506.00,1626.00,0.157916,-0.000269,1.0000
M1,320,8.3591,506.00,1627.00,0.158048,-0.000266,1.0000
M1,321,8.3852,506.00,1628.00,0.158181,-0.000263,1.0000
M1,322,8.4113,507.00,1628.00,0.158178,-0.000130,1.0000
M1,323,8.4374,506.00,1628.00,0.158181,-0.000263,1.0000
M1,324,8.4636,506.00,1628.00,0.158181,-0.000263,1.0000
M1,325,8.4897,505.00,1628.00,0.158184,-0.000396,1.0000
M1,326,8.5158,505.00,1629.00,0.158317,-0.000393,1.0000
M1,327,8.5419,505.00,1629.00,0.158317,-0.000393,1.0000
M1,328,8.5680,505.00,1629.00,0.158317,-0.000393,1.0000
M1,329,8.5942,505.00,1630.00,0.158449,-0.000390,1.0000
